city,Time,co,no2,o3,pm10,pm25,so2,new_date,new_time
Amritsar,2017-10-10 08:45:00+00:00,580.0,27.43,70.39,296.52,36.3,5.94,2017-10-10,08:45:00
Amritsar,2017-10-10 09:00:00+00:00,570.0,26.03,57.29,296.52,36.3,5.45,2017-10-10,09:00:00
Amritsar,2017-10-10 09:15:00+00:00,570.0,27.49,55.07,296.52,36.3,4.54,2017-10-10,09:15:00
Amritsar,2017-10-10 09:30:00+00:00,570.0,28.71,34.35,279.96,34.55,3.35,2017-10-10,09:30:00
Amritsar,2017-10-10 09:45:00+00:00,580.0,27.72,31.29,274.92,37.21,3.47,2017-10-10,09:45:00
Amritsar,2017-10-10 10:30:00+00:00,520.0,25.59,41.66,242.21,53.1,3.63,2017-10-10,10:30:00
Amritsar,2017-10-10 11:00:00+00:00,540.0,26.25,40.15,232.26,52.85,2.48,2017-10-10,11:00:00
Amritsar,2017-10-10 11:15:00+00:00,590.0,25.93,60.7,232.26,52.85,2.46,2017-10-10,11:15:00
Amritsar,2017-10-10 11:30:00+00:00,720.0,23.91,97.94,225.29,60.22,2.98,2017-10-10,11:30:00
Amritsar,2017-10-10 11:45:00+00:00,650.0,20.27,93.78,223.66,62.46,2.29,2017-10-10,11:45:00
Amritsar,2017-10-10 12:00:00+00:00,610.0,20.78,27.15,223.66,62.46,6.44,2017-10-10,12:00:00
Amritsar,2017-10-10 12:15:00+00:00,560.0,21.03,21.71,223.66,62.46,8.15,2017-10-10,12:15:00
Amritsar,2017-10-10 12:30:00+00:00,670.0,24.61,35.54,242.59,47.02,8.64,2017-10-10,12:30:00
Amritsar,2017-10-10 12:45:00+00:00,820.0,27.29,29.97,246.68,43.42,6.78,2017-10-10,12:45:00
Amritsar,2017-10-10 13:00:00+00:00,870.0,28.34,13.83,246.68,43.42,5.85,2017-10-10,13:00:00
Amritsar,2017-10-10 13:30:00+00:00,880.0,30.49,10.62,284.39,56.72,5.12,2017-10-10,13:30:00
Amritsar,2017-10-10 13:45:00+00:00,930.0,30.26,10.31,295.87,59.59,4.79,2017-10-10,13:45:00
Amritsar,2017-10-10 14:00:00+00:00,950.0,29.54,10.18,295.87,59.59,3.98,2017-10-10,14:00:00
Amritsar,2017-10-10 14:30:00+00:00,1110.0,29.62,14.56,309.67,71.94,5.69,2017-10-10,14:30:00
Amritsar,2017-10-10 14:45:00+00:00,160.0,35.72,28.05,313.12,75.7,2.95,2017-10-10,14:45:00
Amritsar,2017-10-10 15:00:00+00:00,1640.0,39.65,19.15,313.12,75.7,7.17,2017-10-10,15:00:00
Amritsar,2017-10-10 15:30:00+00:00,1990.0,49.05,12.52,360.37,81.43,13.21,2017-10-10,15:30:00
Amritsar,2017-10-10 16:00:00+00:00,2300.0,44.81,11.2,370.59,83.17,2.72,2017-10-10,16:00:00
Amritsar,2017-10-10 16:15:00+00:00,2100.0,41.33,17.65,370.59,83.17,1.86,2017-10-10,16:15:00
Amritsar,2017-10-10 16:30:00+00:00,1970.0,42.0,17.41,367.89,84.06,3.27,2017-10-10,16:30:00
Amritsar,2017-10-10 16:45:00+00:00,1920.0,41.5,22.45,367.06,84.25,2.36,2017-10-10,16:45:00
Amritsar,2017-10-10 17:00:00+00:00,1930.0,40.66,12.68,367.06,84.25,1.15,2017-10-10,17:00:00
Amritsar,2017-10-10 17:15:00+00:00,2030.0,45.51,11.99,367.06,84.25,1.56,2017-10-10,17:15:00
Amritsar,2017-10-10 17:30:00+00:00,2130.0,49.44,11.54,398.69,92.96,1.93,2017-10-10,17:30:00
Amritsar,2017-10-10 18:00:00+00:00,1840.0,44.57,14.58,408.32,94.85,4.07,2017-10-10,18:00:00
Amritsar,2017-10-10 18:30:00+00:00,1700.0,36.65,38.09,371.04,159.6,6.13,2017-10-10,18:30:00
Amritsar,2017-10-10 18:45:00+00:00,40.0,30.71,13.01,443.5,78.62,0.36,2017-10-10,18:45:00
Amritsar,2017-10-10 19:00:00+00:00,1410.0,27.75,12.36,443.5,78.62,3.55,2017-10-10,19:00:00
Amritsar,2017-10-10 19:15:00+00:00,1470.0,27.14,11.26,443.5,78.62,3.73,2017-10-10,19:15:00
Amritsar,2017-10-10 19:30:00+00:00,1480.0,26.77,11.08,398.16,70.39,4.16,2017-10-10,19:30:00
Amritsar,2017-10-10 20:00:00+00:00,1440.0,24.75,10.56,385.21,68.47,4.91,2017-10-10,20:00:00
Amritsar,2017-10-10 20:30:00+00:00,1390.0,26.01,18.69,344.42,74.5,5.25,2017-10-10,20:30:00
Amritsar,2017-10-10 20:45:00+00:00,1350.0,26.42,17.96,332.0,75.8,5.27,2017-10-10,20:45:00
Amritsar,2017-10-10 21:00:00+00:00,1320.0,25.34,18.15,332.0,75.8,4.92,2017-10-10,21:00:00
Amritsar,2017-10-10 21:15:00+00:00,1300.0,25.27,10.52,332.0,75.8,4.88,2017-10-10,21:15:00
Amritsar,2017-10-10 21:30:00+00:00,1300.0,23.97,10.37,305.71,83.74,4.77,2017-10-10,21:30:00
Amritsar,2017-10-10 22:00:00+00:00,1290.0,22.94,18.23,299.58,86.15,4.7,2017-10-10,22:00:00
Amritsar,2017-10-10 22:30:00+00:00,1270.0,22.83,10.32,313.49,81.63,5.14,2017-10-10,22:30:00
Amritsar,2017-10-10 22:45:00+00:00,100.0,20.29,11.1,316.5,80.26,4.04,2017-10-10,22:45:00
Amritsar,2017-10-10 23:00:00+00:00,1300.0,21.32,11.12,316.5,80.26,3.64,2017-10-10,23:00:00
Amritsar,2017-10-10 23:30:00+00:00,1300.0,27.54,11.57,315.47,88.96,4.28,2017-10-10,23:30:00
Amritsar,2017-10-10 23:45:00+00:00,1270.0,31.56,11.07,315.16,90.84,4.55,2017-10-10,23:45:00
Amritsar,2017-10-11 00:00:00+00:00,1110.0,41.29,11.61,315.16,90.84,4.4,2017-10-11,00:00:00
Amritsar,2017-10-11 00:15:00+00:00,1080.0,41.84,11.84,315.16,90.84,9.78,2017-10-11,00:15:00
Amritsar,2017-10-11 00:30:00+00:00,1060.0,40.39,12.3,312.61,76.36,12.05,2017-10-11,00:30:00
Amritsar,2017-10-11 01:00:00+00:00,890.0,37.1,13.24,312.01,72.74,7.94,2017-10-11,01:00:00
Amritsar,2017-10-11 01:30:00+00:00,960.0,33.51,13.44,337.22,79.4,4.21,2017-10-11,01:30:00
Amritsar,2017-10-11 02:00:00+00:00,1110.0,35.44,12.97,343.09,81.43,4.67,2017-10-11,02:00:00
Amritsar,2017-10-11 02:15:00+00:00,1110.0,35.5,12.62,343.09,81.43,4.28,2017-10-11,02:15:00
Amritsar,2017-10-11 02:30:00+00:00,1150.0,34.83,12.56,393.13,97.47,4.33,2017-10-11,02:30:00
Amritsar,2017-10-11 02:45:00+00:00,40.0,37.47,13.56,408.36,101.48,0.93,2017-10-11,02:45:00
Amritsar,2017-10-11 03:00:00+00:00,1300.0,35.56,15.9,408.36,101.48,4.51,2017-10-11,03:00:00
Amritsar,2017-10-11 03:30:00+00:00,1180.0,29.78,12.49,408.01,104.34,4.09,2017-10-11,03:30:00
Amritsar,2017-10-11 03:45:00+00:00,1130.0,28.64,14.42,407.9,105.0,3.95,2017-10-11,03:45:00
Amritsar,2017-10-11 04:00:00+00:00,1160.0,28.46,13.05,407.9,105.0,2.7,2017-10-11,04:00:00
Amritsar,2017-10-11 04:15:00+00:00,1230.0,26.91,11.93,407.9,105.0,2.16,2017-10-11,04:15:00
Amritsar,2017-10-11 04:30:00+00:00,1240.0,25.46,11.89,372.14,94.99,2.79,2017-10-11,04:30:00
Amritsar,2017-10-11 04:45:00+00:00,1230.0,23.41,17.2,363.82,91.94,3.34,2017-10-11,04:45:00
Amritsar,2017-10-11 05:00:00+00:00,1100.0,26.14,43.33,363.82,91.94,5.37,2017-10-11,05:00:00
Amritsar,2017-10-11 05:15:00+00:00,1030.0,26.48,29.7,363.82,91.94,5.86,2017-10-11,05:15:00
Amritsar,2017-10-11 05:30:00+00:00,960.0,26.78,38.57,385.94,85.49,5.74,2017-10-11,05:30:00
Amritsar,2017-10-11 05:45:00+00:00,910.0,26.45,53.67,392.26,83.53,5.66,2017-10-11,05:45:00
Amritsar,2017-10-11 06:00:00+00:00,890.0,25.34,40.0,392.26,83.53,5.85,2017-10-11,06:00:00
Amritsar,2017-10-11 06:30:00+00:00,820.0,24.86,35.93,393.69,121.16,4.96,2017-10-11,06:30:00
Amritsar,2017-10-11 06:45:00+00:00,40.0,25.06,39.35,394.12,129.92,4.67,2017-10-11,06:45:00
Amritsar,2017-10-11 07:00:00+00:00,730.0,24.43,42.94,394.12,129.92,4.32,2017-10-11,07:00:00
Amritsar,2017-10-11 07:15:00+00:00,700.0,23.83,44.84,394.12,129.92,3.65,2017-10-11,07:15:00
Amritsar,2017-10-11 07:30:00+00:00,660.0,23.2,44.14,358.64,127.74,3.15,2017-10-11,07:30:00
Amritsar,2017-10-11 08:00:00+00:00,650.0,23.19,51.67,350.37,127.16,4.37,2017-10-11,08:00:00
Amritsar,2017-10-11 08:45:00+00:00,620.0,24.01,53.13,315.5,128.62,3.9,2017-10-11,08:45:00
Amritsar,2017-10-11 09:00:00+00:00,600.0,23.7,58.86,315.5,128.62,3.83,2017-10-11,09:00:00
Amritsar,2017-10-11 09:15:00+00:00,630.0,23.21,60.56,315.5,128.62,3.41,2017-10-11,09:15:00
Amritsar,2017-10-11 09:30:00+00:00,590.0,24.35,55.79,322.58,130.72,2.9,2017-10-11,09:30:00
Amritsar,2017-10-11 09:45:00+00:00,510.0,25.86,48.7,324.74,131.21,2.19,2017-10-11,09:45:00
Amritsar,2017-10-11 10:00:00+00:00,570.0,29.06,49.94,324.74,131.21,3.19,2017-10-11,10:00:00
Amritsar,2017-10-11 10:15:00+00:00,700.0,32.46,51.51,324.74,131.21,5.96,2017-10-11,10:15:00
Amritsar,2017-10-11 10:30:00+00:00,840.0,34.66,47.06,338.31,144.37,6.54,2017-10-11,10:30:00
Amritsar,2017-10-11 10:45:00+00:00,140.0,31.76,44.25,341.47,147.44,1.14,2017-10-11,10:45:00
Amritsar,2017-10-11 11:00:00+00:00,730.0,30.17,40.84,341.47,147.44,5.49,2017-10-11,11:00:00
Amritsar,2017-10-11 11:30:00+00:00,770.0,34.56,35.23,301.87,138.75,5.69,2017-10-11,11:30:00
Amritsar,2017-10-11 11:45:00+00:00,710.0,34.2,35.19,291.18,132.6,6.68,2017-10-11,11:45:00
Amritsar,2017-10-11 12:00:00+00:00,690.0,32.88,52.08,291.18,115.94,6.19,2017-10-11,12:00:00
Amritsar,2017-10-11 12:15:00+00:00,770.0,35.65,33.29,291.18,115.94,4.5,2017-10-11,12:15:00
Amritsar,2017-10-11 12:30:00+00:00,960.0,44.94,42.03,289.0,95.89,5.41,2017-10-11,12:30:00
Amritsar,2017-10-11 12:45:00+00:00,1040.0,43.68,248.46,288.34,89.79,3.8,2017-10-11,12:45:00
Amritsar,2017-10-11 13:00:00+00:00,1070.0,45.07,248.55,288.34,89.79,3.74,2017-10-11,13:00:00
Amritsar,2017-10-11 13:15:00+00:00,1080.0,41.35,223.94,288.34,89.79,3.66,2017-10-11,13:15:00
Amritsar,2017-10-11 13:30:00+00:00,1120.0,39.11,206.09,304.24,99.96,3.95,2017-10-11,13:30:00
Amritsar,2017-10-11 14:00:00+00:00,1200.0,46.12,174.95,309.08,102.33,3.81,2017-10-11,14:00:00
Amritsar,2017-10-11 14:15:00+00:00,1270.0,47.76,159.76,309.08,102.33,3.89,2017-10-11,14:15:00
Amritsar,2017-10-11 14:30:00+00:00,1330.0,42.59,151.18,326.48,125.5,3.78,2017-10-11,14:30:00
Amritsar,2017-10-11 15:00:00+00:00,1510.0,52.06,372.11,330.83,132.12,3.51,2017-10-11,15:00:00
Amritsar,2017-10-11 15:30:00+00:00,1830.0,55.77,88.3,354.49,141.47,4.4,2017-10-11,15:30:00
Amritsar,2017-10-11 15:45:00+00:00,1830.0,54.5,79.72,361.69,144.32,4.46,2017-10-11,15:45:00
Amritsar,2017-10-11 16:00:00+00:00,1810.0,50.67,81.1,361.69,144.32,5.02,2017-10-11,16:00:00
Amritsar,2017-10-11 16:30:00+00:00,1820.0,41.43,73.82,363.69,158.22,6.22,2017-10-11,16:30:00
Amritsar,2017-10-11 16:45:00+00:00,1790.0,38.46,69.61,364.3,161.46,6.18,2017-10-11,16:45:00
Amritsar,2017-10-11 17:00:00+00:00,1760.0,37.2,65.68,364.3,161.46,6.97,2017-10-11,17:00:00
Amritsar,2017-10-11 17:15:00+00:00,1730.0,38.62,58.45,364.3,161.46,6.63,2017-10-11,17:15:00
Amritsar,2017-10-11 17:30:00+00:00,1720.0,42.86,55.56,337.08,145.8,5.73,2017-10-11,17:30:00
Amritsar,2017-10-11 17:45:00+00:00,1790.0,43.72,50.98,330.74,142.15,5.95,2017-10-11,17:45:00
Amritsar,2017-10-11 18:00:00+00:00,1810.0,40.67,45.83,330.74,142.15,5.91,2017-10-11,18:00:00
Amritsar,2017-10-11 18:15:00+00:00,1770.0,37.58,42.01,330.74,142.15,5.87,2017-10-11,18:15:00
Amritsar,2017-10-11 18:30:00+00:00,1220.0,22.01,30.17,363.63,137.48,7.91,2017-10-11,18:30:00
Amritsar,2017-10-11 18:45:00+00:00,80.0,32.53,35.22,379.76,164.92,1.83,2017-10-11,18:45:00
Amritsar,2017-10-11 19:00:00+00:00,1570.0,32.54,32.5,379.76,164.92,5.35,2017-10-11,19:00:00
Amritsar,2017-10-11 19:30:00+00:00,1430.0,37.13,30.61,351.05,149.27,5.64,2017-10-11,19:30:00
Amritsar,2017-10-11 19:45:00+00:00,1390.0,38.58,29.88,342.31,,5.74,2017-10-11,19:45:00
Amritsar,2017-10-11 20:00:00+00:00,1370.0,38.12,28.45,342.31,,5.5,2017-10-11,20:00:00
Amritsar,2017-10-11 20:30:00+00:00,1360.0,37.13,32.15,348.36,,5.0,2017-10-11,20:30:00
Amritsar,2017-10-11 20:45:00+00:00,1350.0,35.58,23.24,349.77,,5.11,2017-10-11,20:45:00
Amritsar,2017-10-11 21:00:00+00:00,1320.0,32.9,22.12,349.77,,5.03,2017-10-11,21:00:00
Amritsar,2017-10-11 21:30:00+00:00,1400.0,30.1,18.82,310.06,,4.19,2017-10-11,21:30:00
Amritsar,2017-10-11 21:45:00+00:00,1370.0,27.26,18.45,301.47,,4.52,2017-10-11,21:45:00
Amritsar,2017-10-11 22:00:00+00:00,1330.0,24.53,17.6,301.47,,5.66,2017-10-11,22:00:00
Amritsar,2017-10-11 22:45:00+00:00,50.0,27.15,14.7,256.92,,3.68,2017-10-11,22:45:00
Amritsar,2017-10-11 23:00:00+00:00,1270.0,27.42,14.7,256.92,,4.85,2017-10-11,23:00:00
Amritsar,2017-10-11 23:15:00+00:00,1260.0,28.19,14.26,256.92,127.9,5.27,2017-10-11,23:15:00
Amritsar,2017-10-11 23:30:00+00:00,1230.0,29.51,14.26,257.43,,4.48,2017-10-11,23:30:00
Amritsar,2017-10-11 23:45:00+00:00,1260.0,30.3,13.41,257.59,,4.79,2017-10-11,23:45:00
Amritsar,2017-10-12 00:00:00+00:00,1240.0,26.39,12.48,257.59,,4.97,2017-10-12,00:00:00
Amritsar,2017-10-12 00:15:00+00:00,1220.0,24.6,10.91,257.59,,5.55,2017-10-12,00:15:00
Amritsar,2017-10-12 00:45:00+00:00,1200.0,26.38,11.53,263.31,,5.17,2017-10-12,00:45:00
Amritsar,2017-10-12 01:00:00+00:00,1180.0,25.35,11.79,263.31,,5.65,2017-10-12,01:00:00
Amritsar,2017-10-12 01:15:00+00:00,1160.0,25.76,11.68,263.31,56.3,5.67,2017-10-12,01:15:00
Amritsar,2017-10-12 01:30:00+00:00,1140.0,26.04,11.7,263.74,,5.42,2017-10-12,01:30:00
Amritsar,2017-10-12 01:45:00+00:00,1130.0,25.23,11.27,263.87,,5.23,2017-10-12,01:45:00
Amritsar,2017-10-12 02:00:00+00:00,1120.0,25.2,11.19,263.87,,5.18,2017-10-12,02:00:00
Amritsar,2017-10-12 02:15:00+00:00,1120.0,29.8,11.55,263.87,,5.68,2017-10-12,02:15:00
Amritsar,2017-10-12 02:30:00+00:00,1190.0,32.55,11.08,316.83,,5.87,2017-10-12,02:30:00
Amritsar,2017-10-12 02:45:00+00:00,70.0,28.44,10.36,332.95,,2.73,2017-10-12,02:45:00
Amritsar,2017-10-12 03:00:00+00:00,1270.0,31.72,10.53,332.95,,3.36,2017-10-12,03:00:00
Amritsar,2017-10-12 03:15:00+00:00,1290.0,33.1,9.95,332.95,,3.43,2017-10-12,03:15:00
Amritsar,2017-10-12 03:30:00+00:00,1310.0,35.2,8.83,402.89,,3.4,2017-10-12,03:30:00
Amritsar,2017-10-12 04:00:00+00:00,1270.0,47.83,19.89,419.18,225.33,5.2,2017-10-12,04:00:00
Amritsar,2017-10-12 04:30:00+00:00,1340.0,48.47,31.83,473.55,365.9,6.35,2017-10-12,04:30:00
Amritsar,2017-10-12 04:45:00+00:00,1280.0,45.56,32.6,486.39,44.74,6.49,2017-10-12,04:45:00
Amritsar,2017-10-12 05:00:00+00:00,1260.0,42.44,26.31,486.39,49.1,5.61,2017-10-12,05:00:00
Amritsar,2017-10-12 05:15:00+00:00,1190.0,40.05,28.59,486.39,49.1,5.46,2017-10-12,05:15:00
Amritsar,2017-10-12 05:30:00+00:00,1090.0,39.3,49.91,464.59,60.53,6.39,2017-10-12,05:30:00
Amritsar,2017-10-12 06:00:00+00:00,930.0,32.0,42.91,457.96,180.22,4.9,2017-10-12,06:00:00
Amritsar,2017-10-12 06:15:00+00:00,710.0,28.66,55.61,457.96,171.49,4.38,2017-10-12,06:15:00
Amritsar,2017-10-12 06:30:00+00:00,580.0,27.28,52.73,384.13,165.3,3.18,2017-10-12,06:30:00
Amritsar,2017-10-12 06:45:00+00:00,20.0,25.4,33.46,366.94,115.72,1.32,2017-10-12,06:45:00
Amritsar,2017-10-12 07:00:00+00:00,710.0,23.63,49.53,366.94,115.72,4.29,2017-10-12,07:00:00
Amritsar,2017-10-12 07:15:00+00:00,600.0,21.14,47.06,366.94,115.72,3.13,2017-10-12,07:15:00
Amritsar,2017-10-12 07:45:00+00:00,470.0,20.38,27.3,299.8,90.36,3.34,2017-10-12,07:45:00
Amritsar,2017-10-12 08:00:00+00:00,460.0,21.03,41.3,299.8,90.36,3.53,2017-10-12,08:00:00
Amritsar,2017-10-12 08:15:00+00:00,450.0,22.64,43.7,299.8,90.36,2.44,2017-10-12,08:15:00
Amritsar,2017-10-12 08:30:00+00:00,440.0,23.2,40.38,274.33,90.43,2.53,2017-10-12,08:30:00
Amritsar,2017-10-12 09:00:00+00:00,460.0,24.65,39.16,266.58,91.48,2.13,2017-10-12,09:00:00
Amritsar,2017-10-12 09:15:00+00:00,460.0,25.76,37.11,266.58,91.48,1.8,2017-10-12,09:15:00
Amritsar,2017-10-12 09:30:00+00:00,440.0,26.16,37.74,239.11,90.05,0.7,2017-10-12,09:30:00
Amritsar,2017-10-12 09:45:00+00:00,450.0,25.51,32.45,230.22,70.04,1.59,2017-10-12,09:45:00
Amritsar,2017-10-12 10:00:00+00:00,440.0,24.37,35.91,230.22,70.04,0.82,2017-10-12,10:00:00
Amritsar,2017-10-12 10:15:00+00:00,430.0,23.22,28.55,230.22,70.04,0.32,2017-10-12,10:15:00
Amritsar,2017-10-12 10:30:00+00:00,430.0,22.66,24.26,211.51,69.98,0.73,2017-10-12,10:30:00
Amritsar,2017-10-12 11:00:00+00:00,580.0,25.24,40.23,207.47,69.48,3.71,2017-10-12,11:00:00
Amritsar,2017-10-12 11:15:00+00:00,610.0,25.4,30.38,207.47,69.48,4.08,2017-10-12,11:15:00
Amritsar,2017-10-12 11:30:00+00:00,650.0,26.01,49.85,213.16,69.07,4.51,2017-10-12,11:30:00
Amritsar,2017-10-12 11:45:00+00:00,740.0,31.29,53.19,214.79,63.25,5.53,2017-10-12,11:45:00
Amritsar,2017-10-12 12:00:00+00:00,770.0,30.3,35.79,214.79,63.25,4.47,2017-10-12,12:00:00
Amritsar,2017-10-12 12:15:00+00:00,780.0,28.65,30.43,214.79,63.25,4.58,2017-10-12,12:15:00
Amritsar,2017-10-12 12:30:00+00:00,800.0,27.7,28.3,231.08,63.95,4.14,2017-10-12,12:30:00
Amritsar,2017-10-12 13:00:00+00:00,800.0,28.37,35.27,236.04,73.78,4.44,2017-10-12,13:00:00
Amritsar,2017-10-12 13:15:00+00:00,810.0,28.06,30.66,236.04,73.78,4.64,2017-10-12,13:15:00
Amritsar,2017-10-12 13:45:00+00:00,850.0,26.68,28.09,283.94,93.36,4.59,2017-10-12,13:45:00
Amritsar,2017-10-12 14:00:00+00:00,890.0,26.61,27.76,283.94,93.36,4.31,2017-10-12,14:00:00
Amritsar,2017-10-12 14:15:00+00:00,940.0,27.03,27.54,283.94,93.36,4.26,2017-10-12,14:15:00
Amritsar,2017-10-12 14:45:00+00:00,150.0,26.71,25.95,314.21,110.96,2.63,2017-10-12,14:45:00
Amritsar,2017-10-12 15:00:00+00:00,1110.0,29.58,24.89,314.21,110.96,3.19,2017-10-12,15:00:00
Amritsar,2017-10-12 15:15:00+00:00,1220.0,33.57,24.85,314.21,110.96,7.22,2017-10-12,15:15:00
Amritsar,2017-10-12 15:30:00+00:00,1260.0,33.41,24.18,318.2,112.01,13.89,2017-10-12,15:30:00
Amritsar,2017-10-12 15:45:00+00:00,1280.0,34.78,22.94,319.41,126.68,14.7,2017-10-12,15:45:00
Amritsar,2017-10-12 16:15:00+00:00,1370.0,33.58,21.47,319.41,126.68,14.77,2017-10-12,16:15:00
Amritsar,2017-10-12 16:30:00+00:00,1380.0,33.05,21.01,328.11,127.16,15.11,2017-10-12,16:30:00
Amritsar,2017-10-12 16:45:00+00:00,1370.0,29.46,20.94,330.14,133.82,10.37,2017-10-12,16:45:00
Amritsar,2017-10-12 17:15:00+00:00,1380.0,24.48,22.06,330.14,133.82,8.18,2017-10-12,17:15:00
Amritsar,2017-10-12 17:30:00+00:00,1340.0,22.52,23.0,328.09,134.0,7.86,2017-10-12,17:30:00
Amritsar,2017-10-12 17:45:00+00:00,1310.0,22.08,24.32,327.65,135.47,8.27,2017-10-12,17:45:00
Amritsar,2017-10-12 18:00:00+00:00,1260.0,22.39,25.72,327.65,135.47,8.12,2017-10-12,18:00:00
Amritsar,2017-10-12 18:15:00+00:00,1240.0,21.59,27.75,327.65,135.47,8.09,2017-10-12,18:15:00
Amritsar,2017-10-12 18:30:00+00:00,1610.0,32.09,19.46,283.35,,15.13,2017-10-12,18:30:00
Amritsar,2017-10-12 18:45:00+00:00,40.0,20.37,33.37,374.58,165.51,,2017-10-12,18:45:00
Amritsar,2017-10-12 19:00:00+00:00,1330.0,20.28,36.74,374.58,165.51,,2017-10-12,19:00:00
Amritsar,2017-10-12 19:15:00+00:00,1350.0,21.54,39.0,374.58,165.51,,2017-10-12,19:15:00
Amritsar,2017-10-12 19:45:00+00:00,1390.0,24.49,39.34,389.19,170.87,,2017-10-12,19:45:00
Amritsar,2017-10-12 20:00:00+00:00,1390.0,25.49,37.8,389.19,170.87,,2017-10-12,20:00:00
Amritsar,2017-10-12 20:15:00+00:00,1370.0,26.23,36.06,389.19,170.87,,2017-10-12,20:15:00
Amritsar,2017-10-12 20:30:00+00:00,1360.0,26.07,34.49,387.33,169.33,,2017-10-12,20:30:00
Amritsar,2017-10-12 21:00:00+00:00,1350.0,28.21,32.11,386.93,157.05,,2017-10-12,21:00:00
Amritsar,2017-10-12 21:15:00+00:00,1380.0,26.99,30.85,386.93,157.05,,2017-10-12,21:15:00
Amritsar,2017-10-12 21:30:00+00:00,1410.0,26.52,29.51,382.53,157.05,,2017-10-12,21:30:00
Amritsar,2017-10-12 21:45:00+00:00,1450.0,25.02,28.23,381.19,157.05,,2017-10-12,21:45:00
Amritsar,2017-10-12 22:00:00+00:00,1430.0,24.55,26.93,381.19,157.05,,2017-10-12,22:00:00
Amritsar,2017-10-12 22:15:00+00:00,1460.0,25.91,25.85,381.19,157.05,,2017-10-12,22:15:00
Amritsar,2017-10-12 23:15:00+00:00,1450.0,23.46,22.45,339.77,138.89,,2017-10-12,23:15:00
Amritsar,2017-10-12 23:30:00+00:00,1410.0,23.83,22.22,332.33,138.37,,2017-10-12,23:30:00
Amritsar,2017-10-12 23:45:00+00:00,1390.0,25.18,21.6,330.6,132.23,,2017-10-12,23:45:00
Amritsar,2017-10-13 00:15:00+00:00,1330.0,22.2,21.21,330.6,132.23,,2017-10-13,00:15:00
Amritsar,2017-10-13 00:30:00+00:00,1300.0,23.45,20.86,338.3,131.87,,2017-10-13,00:30:00
Amritsar,2017-10-13 01:00:00+00:00,1290.0,23.56,20.52,340.5,128.93,,2017-10-13,01:00:00
Amritsar,2017-10-13 01:15:00+00:00,1260.0,22.27,19.74,340.5,128.93,,2017-10-13,01:15:00
Amritsar,2017-10-13 01:30:00+00:00,1250.0,21.52,19.01,343.89,130.34,,2017-10-13,01:30:00
Amritsar,2017-10-13 01:45:00+00:00,1250.0,22.8,18.8,344.92,150.1,,2017-10-13,01:45:00
Amritsar,2017-10-13 02:00:00+00:00,1240.0,23.41,19.15,344.92,150.1,,2017-10-13,02:00:00
Amritsar,2017-10-13 02:30:00+00:00,1210.0,20.57,18.73,355.98,150.21,,2017-10-13,02:30:00
Amritsar,2017-10-13 02:45:00+00:00,40.0,21.36,18.34,358.56,151.81,,2017-10-13,02:45:00
Amritsar,2017-10-13 03:00:00+00:00,1380.0,23.3,18.12,358.56,151.81,,2017-10-13,03:00:00
Amritsar,2017-10-13 03:30:00+00:00,1320.0,23.46,17.76,367.29,151.24,,2017-10-13,03:30:00
Amritsar,2017-10-13 03:45:00+00:00,1300.0,21.85,17.81,369.18,146.74,,2017-10-13,03:45:00
Amritsar,2017-10-13 04:15:00+00:00,1200.0,38.4,17.64,369.18,146.74,,2017-10-13,04:15:00
Amritsar,2017-10-13 05:00:00+00:00,1070.0,52.57,18.13,335.46,137.17,13.95,2017-10-13,05:00:00
Amritsar,2017-10-13 05:15:00+00:00,1130.0,46.24,19.94,335.46,137.17,9.45,2017-10-13,05:15:00
Amritsar,2017-10-13 06:00:00+00:00,910.0,31.66,,,126.08,4.89,2017-10-13,06:00:00
Amritsar,2017-10-13 06:15:00+00:00,800.0,29.46,36.6,362.43,126.08,4.16,2017-10-13,06:15:00
Amritsar,2017-10-13 06:30:00+00:00,750.0,28.02,35.59,345.04,123.32,2.87,2017-10-13,06:30:00
Amritsar,2017-10-13 07:00:00+00:00,660.0,25.77,32.85,340.99,98.42,2.28,2017-10-13,07:00:00
Amritsar,2017-10-13 07:15:00+00:00,650.0,25.63,28.01,340.99,98.42,1.97,2017-10-13,07:15:00
Amritsar,2017-10-13 07:30:00+00:00,610.0,26.65,26.64,285.72,95.74,2.08,2017-10-13,07:30:00
Amritsar,2017-10-13 08:00:00+00:00,470.0,28.73,27.1,268.9,74.28,3.01,2017-10-13,08:00:00
Amritsar,2017-10-13 08:30:00+00:00,470.0,27.52,40.79,243.69,72.65,4.43,2017-10-13,08:30:00
Amritsar,2017-10-13 09:00:00+00:00,470.0,31.52,51.16,236.02,53.31,5.21,2017-10-13,09:00:00
Amritsar,2017-10-13 09:15:00+00:00,480.0,30.95,66.4,236.02,53.31,5.19,2017-10-13,09:15:00
Amritsar,2017-10-13 09:30:00+00:00,500.0,29.75,75.95,247.97,54.86,5.18,2017-10-13,09:30:00
Amritsar,2017-10-13 09:45:00+00:00,520.0,28.7,65.22,250.75,81.13,4.46,2017-10-13,09:45:00
Amritsar,2017-10-13 10:00:00+00:00,540.0,28.34,56.14,250.75,81.13,4.71,2017-10-13,10:00:00
Amritsar,2017-10-13 10:45:00+00:00,40.0,27.33,48.34,267.98,87.8,2.61,2017-10-13,10:45:00
