date, pm25, pm10, o3, no2, so2, co
2019/11/14, 290, 126, 32, 12, 6, 10
2019/11/15, 243, 113, 33, 10, 7, 7
2019/11/16, 201, 74, 30, 8, 3, 6
2019/11/17, 150, 71, 31, 10, 5, 4
2019/11/18, 138, 92, 40, 12, 10, 6
2019/11/19, 154, 110, 39, 19, 6, 10
2019/11/20, 182, 134, 48, 19, 13, 9
2019/11/21, 218, 153, 46, 16, 9, 10
2019/11/22, 221, 99, 41, 12, 12, 6
2019/11/23, 173, 114, 58, 11, 13, 8
2019/11/24, 191, 104, 48, 14, 5, 7
2019/11/25, 171, 93, 76, 11, 8, 7
2019/11/26, 163, 43, 49, 10, 7, 4
2019/11/27, 104, 34, 86, 7, 15, 4
2019/11/28, 86, 58, 40, 10, 10, 5
2019/11/29, 129, 67, 79, 11, 27, 5
2019/11/30, 150, 78, 62, 14, 9, 5
2019/12/1, 159, 104, 44, 18, 7, 7
2019/12/2, 164, 96, 49, 17, 8, 7
2019/12/3, 161, 98, 43, 17, 9, 7
2019/12/4, 162, 156, 85, 23, 19, 12
2019/12/5, 227, 154, 71, 22, 16, 11
2019/12/6, 250, 127, 49, 18, 5, 9
2019/12/7, 211, 115, 51, 19, 4, 8
2019/12/8, 201, 117, 81, 25, 23, 12
2019/12/9, 188, 127, 63, 24, 8, 10
2019/12/10, 203, 160, 42, 23, 6, 14
2019/12/11, 254, 168, 48, 19, 12, 11
2019/12/12, 271, 70, 42, 12, 4, 6
2019/12/13, 160, 57, 29, 19, 19, 11
2019/12/14, 134, 73, 41, 9, 9, 5
2019/12/15, 165, 56, 62, 7, 5, 5
2019/12/16, 136, 79, 260, 11, 6, 5
2019/12/17, 164, 91, 303, 16, 7, 8
2019/12/18, 167, 123, 245, 18, 7, 10
2019/12/19, 202, 137, 114, 15, 8, 10
2019/12/20, 223, 98, 35, 12, 7, 8
2019/12/21, 182, 77, 34, 10, 3, 8
2019/12/22, 166, 96, 36, 13, 7, 8
2019/12/23, 183, 115, 33, 16, 6, 9
2019/12/24, 206, 95, 41, 12, 2, 8
2019/12/25, 179, 121, 27, 15, 10, 9
2019/12/26, 202, 132, 30, 15, 3, 10
2019/12/27, 219, 101, 23, 14, 6, 9
2019/12/28, 192, 120, 25, 18, 4, 12
2019/12/29, 208, , , , , 
2019/7/1, 167, 111, 41, 8, 4, 7
2019/7/2, 173, 62, 36, 8, 5, 8
2019/7/3, 141, 48, 25, 7, 4, 7
2019/7/4, 103, 50, 30, 8, 4, 8
