date, pm25, pm10, o3, no2, so2, co
2017/12/28, 224, , 5, 6, 3, 13
2017/12/29, 185, , 5, 6, 3, 12
2017/12/30, 206, , 5, 6, 3, 11
2017/12/31, 189, , 5, 6, 3, 12
2017/7/20, 73, 41, 69, 3, 16, 2
2017/7/21, 132, 51, 66, 4, 13, 6
2017/4/1, 83, , 15, 9, 2, 2
2017/4/2, 73, , 15, 9, 4, 3
2017/4/3, 126, , 14, 9, , 3
2017/4/4, 152, , 14, 9, , 3
2017/4/5, 118, , 15, , , 3
2017/4/6, 67, , 16, , , 3
2017/4/7, 174, , 16, , , 3
2017/4/8, 182, , 14, 8, , 3
2017/4/9, 129, , 14, 8, , 2
2017/4/10, 125, , 14, 7, 2, 3
2017/4/11, 122, , 15, 5, 1, 3
2017/4/12, 158, , 7, 5, 14, 3
2017/4/13, 167, , 7, 5, 33, 3
2017/4/14, 151, , 7, , 6, 2
2017/4/15, 129, , 7, , , 2
2017/4/16, 155, , 6, 5, 23, 3
2017/4/17, 168, , 7, 5, 41, 7
2017/4/18, 156, , 7, 5, 44, 2
2017/4/19, 139, , 6, 5, , 2
2017/4/20, 146, , 9, 5, 1, 3
2017/4/21, 108, , 8, 5, 2, 3
2017/4/22, 172, , 7, 5, 5, 4
2017/4/23, 180, , 7, 5, 6, 2
2017/4/24, 174, , 7, , 5, 2
2017/4/25, 156, , 7, 5, , 2
2017/4/26, 160, , 7, 6, 1, 3
2017/4/27, 169, , 7, 6, 5, 2
2017/4/28, 164, , 7, 6, 9, 2
2017/4/29, 161, , 7, , 6, 2
2017/4/30, 164, , 7, 5, 7, 2
2017/5/1, 176, , 7, 6, 18, 3
2017/5/2, 180, , 7, 6, 15, 2
2017/5/3, 168, , 8, , 14, 2
2017/5/4, 178, , 7, 5, 30, 2
2017/5/5, 168, , 7, 6, 31, 4
2017/5/6, 167, , 7, 6, 14, 2
